iso3,country,year,rank,n_ranked,rank_pct,score_raw,score_100,score_scale,panel_a,panel_b,latam_panel,country_source,source_file,source_sheet
MUS,Mauritius,2021,58,160,0.3584905660377358,52.71322634,52.71322634,0-100,0,0,0,Mauritius,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
MUS,Mauritius,2022,57,181,0.3111111111111111,53.38242963,53.38242963,0-100,0,0,0,Mauritius,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
MUS,Mauritius,2023,61,193,0.3125,53.2671014,53.2671014,0-100,0,0,0,Mauritius,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
MUS,Mauritius,2024,69,188,0.36363636363636365,53.94349686,53.94349686,0-100,0,0,0,Mauritius,2024-GAIRI-data.xlsx,Ranking
MUS,Mauritius,2025,67,195,0.3402061855670103,52.76,52.76,0-100,0,0,0,Mauritius,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
MWI,Malawi,2019,114,194,0.5854922279792746,3.402644527142857,34.02644527142857,0-10,0,0,0,Malawi,SHARED_-2019-Index-data-for-report.xlsx,Rankings
MWI,Malawi,2020,156,172,0.9064327485380117,26.716,26.716,0-100,0,0,0,Malawi,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
MWI,Malawi,2021,153,160,0.9559748427672956,24.84849018,24.84849018,0-100,0,0,0,Malawi,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
MWI,Malawi,2022,165,181,0.9111111111111111,24.459898,24.459898,0-100,0,0,0,Malawi,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
MWI,Malawi,2023,174,193,0.9010416666666666,24.8675796,24.8675796,0-100,0,0,0,Malawi,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
MWI,Malawi,2024,161,188,0.8556149732620321,29.31673864,29.31673864,0-100,0,0,0,Malawi,2024-GAIRI-data.xlsx,Ranking
MWI,Malawi,2025,149,195,0.7628865979381443,24.22,24.22,0-100,0,0,0,Malawi,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
MYS,Malaysia,2019,22,194,0.10880829015544041,7.107905745308519,71.07905745308518,0-10,0,0,0,Malaysia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
MYS,Malaysia,2020,28,172,0.15789473684210525,63.663,63.663,0-100,0,0,0,Malaysia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
MYS,Malaysia,2021,36,160,0.22012578616352202,62.45903786,62.45903786,0-100,0,0,0,Malaysia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
MYS,Malaysia,2022,29,181,0.15555555555555556,67.37403813,67.37403813,0-100,0,0,0,Malaysia,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
MYS,Malaysia,2023,23,193,0.11458333333333333,68.7072292,68.7072292,0-100,0,0,0,Malaysia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
MYS,Malaysia,2024,24,188,0.12299465240641712,71.39992403,71.39992403,0-100,0,0,0,Malaysia,2024-GAIRI-data.xlsx,Ranking
MYS,Malaysia,2025,38,195,0.19072164948453607,62.34,62.34,0-100,0,0,0,Malaysia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
NAM,Namibia,2019,113,194,0.5803108808290155,3.4222739330000005,34.22273933,0-10,0,0,0,Namibia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
NAM,Namibia,2020,96,172,0.5555555555555556,37.096,37.096,0-100,0,0,0,Namibia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NAM,Namibia,2021,120,160,0.7484276729559748,33.13770727,33.13770727,0-100,0,0,0,Namibia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NAM,Namibia,2022,115,181,0.6333333333333333,34.56777823,34.56777823,0-100,0,0,0,Namibia,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
NAM,Namibia,2023,125,193,0.6458333333333334,35.3730031,35.3730031,0-100,0,0,0,Namibia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
NAM,Namibia,2024,148,188,0.786096256684492,33.28224969,33.28224969,0-100,0,0,0,Namibia,2024-GAIRI-data.xlsx,Ranking
NAM,Namibia,2025,110,195,0.5618556701030928,37.08,37.08,0-100,0,0,0,Namibia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
NER,Niger,2019,147,194,0.7564766839378239,2.055284472142857,20.55284472142857,0-10,0,0,0,Niger,SHARED_-2019-Index-data-for-report.xlsx,Rankings
NER,Niger,2020,147,172,0.8538011695906432,29.66,29.66,0-100,0,0,0,Niger,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NER,Niger,2021,148,160,0.9245283018867925,27.80891145,27.80891145,0-100,0,0,0,Niger,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NER,Niger,2022,167,181,0.9222222222222223,23.72363429,23.72363429,0-100,0,0,0,Niger,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
NER,Niger,2023,176,193,0.9114583333333334,24.70831185,24.70831185,0-100,0,0,0,Niger,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
NER,Niger,2024,171,188,0.9090909090909091,25.74480776,25.74480776,0-100,0,0,0,Niger,2024-GAIRI-data.xlsx,Ranking
NER,Niger,2025,184,195,0.9432989690721649,17.44,17.44,0-100,0,0,0,Niger,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
NGA,Nigeria,2019,107,194,0.5492227979274611,3.612300817084593,36.123008170845935,0-10,0,0,0,Nigeria,SHARED_-2019-Index-data-for-report.xlsx,Rankings
NGA,Nigeria,2020,138,172,0.8011695906432749,30.864,30.864,0-100,0,0,0,Nigeria,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NGA,Nigeria,2021,113,160,0.7044025157232704,35.15364591,35.15364591,0-100,0,0,0,Nigeria,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NGA,Nigeria,2022,97,181,0.5333333333333333,39.10120996,39.10120996,0-100,0,0,0,Nigeria,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
NGA,Nigeria,2023,103,193,0.53125,39.87877496,39.87877496,0-100,0,0,0,Nigeria,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
NGA,Nigeria,2024,94,188,0.49732620320855614,43.32516864,43.32516864,0-100,0,0,0,Nigeria,2024-GAIRI-data.xlsx,Ranking
NGA,Nigeria,2025,70,195,0.3556701030927835,50.79,50.79,0-100,0,0,0,Nigeria,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
NIC,Nicaragua,2019,117,194,0.6010362694300518,3.2803204355714284,32.803204355714286,0-10,0,1,1,Nicaragua,SHARED_-2019-Index-data-for-report.xlsx,Rankings
NIC,Nicaragua,2020,143,172,0.8304093567251462,30.238,30.238,0-100,0,1,1,Nicaragua,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NIC,Nicaragua,2021,131,160,0.8176100628930818,31.57349015,31.57349015,0-100,0,1,1,Nicaragua,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NIC,Nicaragua,2022,151,181,0.8333333333333334,28.33073126,28.33073126,0-100,0,1,1,Nicaragua,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
NIC,Nicaragua,2023,156,193,0.8072916666666666,29.77142753,29.77142753,0-100,0,1,1,Nicaragua,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
NIC,Nicaragua,2024,165,188,0.8770053475935828,28.53113047,28.53113047,0-100,0,1,1,Nicaragua,2024-GAIRI-data.xlsx,Ranking
NIC,Nicaragua,2025,163,195,0.8350515463917526,22.23,22.23,0-100,0,1,1,Nicaragua,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
NLD,Netherlands,2019,14,194,0.06735751295336788,7.659131466231635,76.59131466231635,0-10,0,0,0,Netherlands,SHARED_-2019-Index-data-for-report.xlsx,Rankings
NLD,Netherlands,2020,9,172,0.04678362573099415,75.297,75.297,0-100,0,0,0,Netherlands,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NLD,Netherlands,2021,5,160,0.025157232704402517,78.50681097,78.50681097,0-100,0,0,0,Netherlands,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NLD,Netherlands,2022,10,181,0.05,75.11228339,75.11228339,0-100,0,0,0,Netherlands,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
NLD,Netherlands,2023,10,193,0.046875,74.46899594,74.46899594,0-100,0,0,0,Netherlands,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
NLD,Netherlands,2024,7,188,0.03208556149732621,77.22980432,77.22980432,0-100,0,0,0,Netherlands,2024-GAIRI-data.xlsx,Ranking
NLD,Netherlands,2025,4,195,0.015463917525773196,77.18,77.18,0-100,0,0,0,Netherlands,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
NOR,Norway,2019,12,194,0.05699481865284974,8.079301495863243,80.79301495863243,0-10,0,0,0,Norway,SHARED_-2019-Index-data-for-report.xlsx,Rankings
NOR,Norway,2020,10,172,0.05263157894736842,74.43,74.43,0-100,0,0,0,Norway,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NOR,Norway,2021,13,160,0.07547169811320754,76.13517078,76.13517078,0-100,0,0,0,Norway,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NOR,Norway,2022,12,181,0.06111111111111111,73.0897855,73.0897855,0-100,0,0,0,Norway,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
NOR,Norway,2023,13,193,0.0625,72.71208818,72.71208818,0-100,0,0,0,Norway,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
NOR,Norway,2024,11,188,0.053475935828877004,76.11968176,76.11968176,0-100,0,0,0,Norway,2024-GAIRI-data.xlsx,Ranking
NOR,Norway,2025,10,195,0.04639175257731959,74.84,74.84,0-100,0,0,0,Norway,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
NPL,Nepal,2019,88,194,0.45077720207253885,4.39996846797922,43.9996846797922,0-10,0,0,0,Nepal,SHARED_-2019-Index-data-for-report.xlsx,Rankings
NPL,Nepal,2020,146,172,0.847953216374269,29.717,29.717,0-100,0,0,0,Nepal,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NPL,Nepal,2021,127,160,0.7924528301886793,31.92381466,31.92381466,0-100,0,0,0,Nepal,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NPL,Nepal,2022,139,181,0.7666666666666667,30.75440133,30.75440133,0-100,0,0,0,Nepal,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
NPL,Nepal,2023,150,193,0.7760416666666666,30.76702139,30.76702139,0-100,0,0,0,Nepal,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
NPL,Nepal,2024,150,188,0.7967914438502673,33.1391886,33.1391886,0-100,0,0,0,Nepal,2024-GAIRI-data.xlsx,Ranking
NPL,Nepal,2025,106,195,0.5412371134020618,38.5,38.5,0-100,0,0,0,Nepal,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
NRU,Nauru,2019,185,194,0.9533678756476683,0.46429999999999993,4.642999999999999,0-10,0,0,0,Nauru,SHARED_-2019-Index-data-for-report.xlsx,Rankings
NRU,Nauru,2023,79,193,0.40625,46.74580573,46.74580573,0-100,0,0,0,Nauru,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
NRU,Nauru,2025,160,195,0.8195876288659794,22.48,22.48,0-100,0,0,0,Nauru,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
NZL,New Zealand,2019,13,194,0.06217616580310881,7.876043618500537,78.76043618500537,0-10,0,0,0,New Zealand,SHARED_-2019-Index-data-for-report.xlsx,Rankings
NZL,New Zealand,2020,23,172,0.1286549707602339,68.146,68.146,0-100,0,0,0,New Zealand,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NZL,New Zealand,2021,23,160,0.13836477987421383,68.08408201,68.08408201,0-100,0,0,0,New Zealand,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
NZL,New Zealand,2022,28,181,0.15,67.81782093,67.81782093,0-100,0,0,0,New Zealand,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
NZL,New Zealand,2023,49,193,0.25,60.18468167,60.18468167,0-100,0,0,0,New Zealand,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
NZL,New Zealand,2024,40,188,0.20855614973262032,63.98217071,63.98217071,0-100,0,0,0,New Zealand,2024-GAIRI-data.xlsx,Ranking
NZL,New Zealand,2025,37,195,0.18556701030927836,62.7,62.7,0-100,0,0,0,New Zealand,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
OMN,Oman,2019,59,194,0.3005181347150259,5.320782214285715,53.20782214285715,0-10,0,0,0,Oman,SHARED_-2019-Index-data-for-report.xlsx,Rankings
OMN,Oman,2020,48,172,0.27485380116959063,52.099,52.099,0-100,0,0,0,Oman,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
OMN,Oman,2021,49,160,0.3018867924528302,57.25811351,57.25811351,0-100,0,0,0,Oman,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
OMN,Oman,2022,52,181,0.2833333333333333,57.83051152,57.83051152,0-100,0,0,0,Oman,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
OMN,Oman,2023,50,193,0.2552083333333333,58.93723222,58.93723222,0-100,0,0,0,Oman,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
OMN,Oman,2024,45,188,0.23529411764705882,62.91022757,62.91022757,0-100,0,0,0,Oman,2024-GAIRI-data.xlsx,Ranking
OMN,Oman,2025,61,195,0.30927835051546393,56.29,56.29,0-100,0,0,0,Oman,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
PAK,Pakistan,2019,84,194,0.43005181347150256,4.570256623521316,45.70256623521316,0-10,0,0,0,Pakistan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
PAK,Pakistan,2020,117,172,0.6783625730994152,33.486,33.486,0-100,0,0,0,Pakistan,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
PAK,Pakistan,2021,117,160,0.7295597484276729,34.02797097,34.02797097,0-100,0,0,0,Pakistan,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
PAK,Pakistan,2022,92,181,0.5055555555555555,40.22052841,40.22052841,0-100,0,0,0,Pakistan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
PAK,Pakistan,2023,92,193,0.4739583333333333,42.20012541,42.20012541,0-100,0,0,0,Pakistan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
PAK,Pakistan,2024,109,188,0.5775401069518716,40.47235612,40.47235612,0-100,0,0,0,Pakistan,2024-GAIRI-data.xlsx,Ranking
PAK,Pakistan,2025,81,195,0.41237113402061853,45.38,45.38,0-100,0,0,0,Pakistan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
PAN,Panama,2019,69,194,0.35233160621761656,5.136134371857143,51.361343718571426,0-10,0,1,1,Panama,SHARED_-2019-Index-data-for-report.xlsx,Rankings
PAN,Panama,2020,86,172,0.49707602339181284,39.591,39.591,0-100,0,1,1,Panama,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
PAN,Panama,2021,82,160,0.5094339622641509,42.98152532,42.98152532,0-100,0,1,1,Panama,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
PAN,Panama,2022,86,181,0.4722222222222222,41.48689612,41.48689612,0-100,0,1,1,Panama,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
PAN,Panama,2023,86,193,0.4427083333333333,43.91332742,43.91332742,0-100,0,1,1,Panama,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
PAN,Panama,2024,89,188,0.47058823529411764,44.38966066,44.38966066,0-100,0,1,1,Panama,2024-GAIRI-data.xlsx,Ranking
PAN,Panama,2025,102,195,0.520618556701031,39.3,39.3,0-100,0,1,1,Panama,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
PER,Peru,2019,71,194,0.3626943005181347,5.076199983092746,50.76199983092746,0-10,1,1,1,Peru,SHARED_-2019-Index-data-for-report.xlsx,Rankings
PER,Peru,2020,98,172,0.5672514619883041,36.574,36.574,0-100,1,1,1,Peru,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
PER,Peru,2021,91,160,0.5660377358490566,40.55691787,40.55691787,0-100,1,1,1,Peru,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
PER,Peru,2022,61,181,0.3333333333333333,51.97236356,51.97236356,0-100,1,1,1,Peru,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
PER,Peru,2023,58,193,0.296875,54.8722902,54.8722902,0-100,1,1,1,Peru,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
PER,Peru,2024,60,188,0.3155080213903743,57.11155994,57.11155994,0-100,1,1,1,Peru,2024-GAIRI-data.xlsx,Ranking
PER,Peru,2025,60,195,0.30412371134020616,56.52,56.52,0-100,1,1,1,Peru,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
PHL,Philippines,2019,50,194,0.2538860103626943,5.703820851387011,57.03820851387011,0-10,0,0,0,Philippines,SHARED_-2019-Index-data-for-report.xlsx,Rankings
PHL,Philippines,2020,74,172,0.4269005847953216,42.944,42.944,0-100,0,0,0,Philippines,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
PHL,Philippines,2021,71,160,0.44025157232704404,47.204124,47.204124,0-100,0,0,0,Philippines,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
PHL,Philippines,2022,54,181,0.29444444444444445,55.41679531,55.41679531,0-100,0,0,0,Philippines,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
PHL,Philippines,2023,65,193,0.3333333333333333,51.97820876,51.97820876,0-100,0,0,0,Philippines,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
PHL,Philippines,2024,56,188,0.29411764705882354,58.50707886,58.50707886,0-100,0,0,0,Philippines,2024-GAIRI-data.xlsx,Ranking
PHL,Philippines,2025,43,195,0.21649484536082475,60.51,60.51,0-100,0,0,0,Philippines,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
PLW,Palau,2019,169,194,0.8704663212435233,0.8288,8.288,0-10,0,0,0,Palau,SHARED_-2019-Index-data-for-report.xlsx,Rankings
PLW,Palau,2025,151,195,0.7731958762886598,23.8,23.8,0-100,0,0,0,Palau,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
PNG,Papua New Guinea,2019,179,194,0.9222797927461139,0.5495,5.495,0-10,0,0,0,Papua New Guinea,SHARED_-2019-Index-data-for-report.xlsx,Rankings
PNG,Papua New Guinea,2021,116,160,0.7232704402515723,34.75322378,34.75322378,0-100,0,0,0,Papua New Guinea,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
PNG,Papua New Guinea,2022,141,181,0.7777777777777778,30.5489561,30.5489561,0-100,0,0,0,Papua New Guinea,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
PNG,Papua New Guinea,2023,152,193,0.7864583333333334,30.40577065,30.40577065,0-100,0,0,0,Papua New Guinea,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
PNG,Papua New Guinea,2024,130,188,0.6898395721925134,36.84643455,36.84643455,0-100,0,0,0,Papua New Guinea,2024-GAIRI-data.xlsx,Ranking
PNG,Papua New Guinea,2025,135,195,0.6907216494845361,27.98,27.98,0-100,0,0,0,Papua New Guinea,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
POL,Poland,2019,27,194,0.13471502590673576,6.834530053430091,68.3453005343009,0-10,0,0,0,Poland,SHARED_-2019-Index-data-for-report.xlsx,Rankings
POL,Poland,2020,31,172,0.17543859649122806,62.416,62.416,0-100,0,0,0,Poland,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
POL,Poland,2021,35,160,0.2138364779874214,62.50277705,62.50277705,0-100,0,0,0,Poland,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
POL,Poland,2022,34,181,0.18333333333333332,62.65072579,62.65072579,0-100,0,0,0,Poland,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
POL,Poland,2023,36,193,0.18229166666666666,63.09568429,63.09568429,0-100,0,0,0,Poland,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
POL,Poland,2024,34,188,0.17647058823529413,67.51119621,67.51119621,0-100,0,0,0,Poland,2024-GAIRI-data.xlsx,Ranking
POL,Poland,2025,24,195,0.11855670103092783,69.14,69.14,0-100,0,0,0,Poland,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
PRK,Democratic People's Republic of Korea,2019,193,194,0.9948186528497409,0.2159,2.1590000000000003,0-10,0,0,0,North Korea,SHARED_-2019-Index-data-for-report.xlsx,Rankings
PRK,Democratic People's Republic of Korea,2023,193,193,1.0,9.197129779,9.197129779,0-100,0,0,0,Democratic People's Republic of Korea,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
PRK,Democratic People's Republic of Korea,2025,167,195,0.8556701030927835,21.15,21.15,0-100,0,0,0,Democratic People's Republic of Korea,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
PRT,Portugal,2019,30,194,0.15025906735751296,6.693234589414993,66.93234589414993,0-10,0,0,0,Portugal,SHARED_-2019-Index-data-for-report.xlsx,Rankings
PRT,Portugal,2020,27,172,0.15204678362573099,63.92,63.92,0-100,0,0,0,Portugal,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
PRT,Portugal,2021,33,160,0.20125786163522014,64.31109865,64.31109865,0-100,0,0,0,Portugal,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
PRT,Portugal,2022,25,181,0.13333333333333333,68.11883424,68.11883424,0-100,0,0,0,Portugal,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
PRT,Portugal,2023,25,193,0.125,68.28168555,68.28168555,0-100,0,0,0,Portugal,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
PRT,Portugal,2024,26,188,0.13368983957219252,70.92843933,70.92843933,0-100,0,0,0,Portugal,2024-GAIRI-data.xlsx,Ranking
PRT,Portugal,2025,28,195,0.13917525773195877,66.09,66.09,0-100,0,0,0,Portugal,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
PRY,Paraguay,2019,102,194,0.5233160621761658,3.8727173691428574,38.727173691428575,0-10,0,1,1,Paraguay,SHARED_-2019-Index-data-for-report.xlsx,Rankings
PRY,Paraguay,2020,109,172,0.631578947368421,35.145,35.145,0-100,0,1,1,Paraguay,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
