cik,name,country,fy,revenue,revenue_concept,cogs,cogs_concept,ppe_net,ppe_net_concept,assets,assets_concept,intangibles,intangibles_concept,goodwill,goodwill_concept,rnd,rnd_concept,liabilities,liabilities_concept,units
917851,Vale S.A.,Brazil,2020,39545000000,ifrs-full:Revenue,17564000000,ifrs-full:CostOfSales,41148000000,ifrs-full:PropertyPlantAndEquipment,92007000000,ifrs-full:Assets,,,,,415000000,ifrs-full:ResearchAndDevelopmentExpense,57186000000,ifrs-full:Liabilities,USD
917851,Vale S.A.,Brazil,2021,54502000000,ifrs-full:Revenue,21729000000,ifrs-full:CostOfSales,41931000000,ifrs-full:PropertyPlantAndEquipment,89442000000,ifrs-full:Assets,,,3208000000,ifrs-full:Goodwill,549000000,ifrs-full:ResearchAndDevelopmentExpense,54136000000,ifrs-full:Liabilities,USD
917851,Vale S.A.,Brazil,2022,43839000000,ifrs-full:Revenue,24028000000,ifrs-full:CostOfSales,44938000000,ifrs-full:PropertyPlantAndEquipment,86894000000,ifrs-full:Assets,,,,,660000000,ifrs-full:ResearchAndDevelopmentExpense,49536000000,ifrs-full:Liabilities,USD
917851,Vale S.A.,Brazil,2023,41784000000,ifrs-full:Revenue,24089000000,ifrs-full:CostOfSales,48396000000,ifrs-full:PropertyPlantAndEquipment,94186000000,ifrs-full:Assets,,,,,723000000,ifrs-full:ResearchAndDevelopmentExpense,53205000000,ifrs-full:Liabilities,USD
917851,Vale S.A.,Brazil,2024,38056000000,ifrs-full:Revenue,24265000000,ifrs-full:CostOfSales,39984000000,ifrs-full:PropertyPlantAndEquipment,80152000000,ifrs-full:Assets,,,,,790000000,ifrs-full:ResearchAndDevelopmentExpense,45624000000,ifrs-full:Liabilities,USD
917851,Vale S.A.,Brazil,2025,38403000000,ifrs-full:Revenue,24947000000,ifrs-full:CostOfSales,43625000000,ifrs-full:PropertyPlantAndEquipment,86525000000,ifrs-full:Assets,,,,,693000000,ifrs-full:ResearchAndDevelopmentExpense,52175000000,ifrs-full:Liabilities,USD
925261,ANDINA BOTTLING CO INC,Chile,2016,1777459320000,ifrs-full:Revenue,1033910027000,ifrs-full:CostOfSales,666150885000,ifrs-full:PropertyPlantAndEquipment,2199109747000,ifrs-full:Assets,680996062000,ifrs-full:IntangibleAssetsOtherThanGoodwill,102919505000,ifrs-full:Goodwill,,,1356939720000,ifrs-full:Liabilities,CLP
925261,ANDINA BOTTLING CO INC,Chile,2017,1848878619000,ifrs-full:Revenue,1069024964000,ifrs-full:CostOfSales,659750499000,ifrs-full:PropertyPlantAndEquipment,2114859467000,ifrs-full:Assets,663272878000,ifrs-full:IntangibleAssetsOtherThanGoodwill,93598217000,ifrs-full:Goodwill,,,1301626118000,ifrs-full:Liabilities,CLP
925261,ANDINA BOTTLING CO INC,Chile,2018,1672915799000,ifrs-full:Revenue,968027774000,ifrs-full:CostOfSales,710770968000,ifrs-full:PropertyPlantAndEquipment,2214504689000,ifrs-full:Assets,668822553000,ifrs-full:IntangibleAssetsOtherThanGoodwill,117229173000,ifrs-full:Goodwill,,,1350789946000,ifrs-full:Liabilities,CLP
925261,ANDINA BOTTLING CO INC,Chile,2019,1779025115000,ifrs-full:Revenue,1048343767000,ifrs-full:CostOfSales,722718863000,ifrs-full:PropertyPlantAndEquipment,2390948423000,ifrs-full:Assets,675075375000,ifrs-full:IntangibleAssetsOtherThanGoodwill,121221661000,ifrs-full:Goodwill,,,1422044475000,ifrs-full:Liabilities,CLP
925261,ANDINA BOTTLING CO INC,Chile,2020,1698281237000,ifrs-full:Revenue,1022498659000,ifrs-full:CostOfSales,605576545000,ifrs-full:PropertyPlantAndEquipment,2448064400000,ifrs-full:Assets,604514165000,ifrs-full:IntangibleAssetsOtherThanGoodwill,98325593000,ifrs-full:Goodwill,,,1616503809000,ifrs-full:Liabilities,CLP
925261,ANDINA BOTTLING CO INC,Chile,2021,2216732593000,ifrs-full:Revenue,1375392773000,ifrs-full:CostOfSales,716379127000,ifrs-full:PropertyPlantAndEquipment,2946106647000,ifrs-full:Assets,659631543000,ifrs-full:IntangibleAssetsOtherThanGoodwill,118042900000,ifrs-full:Goodwill,,,1844693088000,ifrs-full:Liabilities,CLP
925261,ANDINA BOTTLING CO INC,Chile,2022,2656878395000,ifrs-full:Revenue,1628701823000,ifrs-full:CostOfSales,798221259000,ifrs-full:PropertyPlantAndEquipment,3010700607000,ifrs-full:Assets,671778888000,ifrs-full:IntangibleAssetsOtherThanGoodwill,129023922000,ifrs-full:Goodwill,,,2127297955000,ifrs-full:Liabilities,CLP
925261,ANDINA BOTTLING CO INC,Chile,2023,2618437052000,ifrs-full:Revenue,1601997255000,ifrs-full:CostOfSales,872388811000,ifrs-full:PropertyPlantAndEquipment,2921520889000,ifrs-full:Assets,695926565000,ifrs-full:IntangibleAssetsOtherThanGoodwill,122103802000,ifrs-full:Goodwill,,,2000535475000,ifrs-full:Liabilities,CLP
925261,ANDINA BOTTLING CO INC,Chile,2024,3224233005000,ifrs-full:Revenue,1945363408000,ifrs-full:CostOfSales,1097773572000,ifrs-full:PropertyPlantAndEquipment,3291104273000,ifrs-full:Assets,693383630000,ifrs-full:IntangibleAssetsOtherThanGoodwill,144681420000,ifrs-full:Goodwill,,,2276707253000,ifrs-full:Liabilities,CLP
925261,ANDINA BOTTLING CO INC,Chile,2025,3344835851000,ifrs-full:Revenue,2037679124000,ifrs-full:CostOfSales,1179385259000,ifrs-full:PropertyPlantAndEquipment,3420405418000,ifrs-full:Assets,719489720000,ifrs-full:IntangibleAssetsOtherThanGoodwill,137128318000,ifrs-full:Goodwill,,,2223851570000,ifrs-full:Liabilities,CLP
926864,ENEL GENERACION CHILE S.A.,Chile,2016,1639959815000,ifrs-full:Revenue,,,2726838537000,ifrs-full:PropertyPlantAndEquipment,,,19266874000,ifrs-full:IntangibleAssetsOtherThanGoodwill,24860356000,ifrs-full:Goodwill,,,,,CLP
926864,ENEL GENERACION CHILE S.A.,Chile,2017,1599032140000,ifrs-full:Revenue,,,5917673000,ifrs-full:PropertyPlantAndEquipment,5983136000,ifrs-full:Assets,18607973000,ifrs-full:IntangibleAssetsOtherThanGoodwill,24860356000,ifrs-full:Goodwill,,,1565448238000,ifrs-full:Liabilities,CLP
926864,ENEL GENERACION CHILE S.A.,Chile,2018,1481554138000,ifrs-full:Revenue,,,2919097994000,ifrs-full:PropertyPlantAndEquipment,3669228079000,ifrs-full:Assets,23910977000,ifrs-full:IntangibleAssetsOtherThanGoodwill,24860356000,ifrs-full:Goodwill,,,1671737032000,ifrs-full:Liabilities,CLP
926864,ENEL GENERACION CHILE S.A.,Chile,2019,1494119513000,ifrs-full:Revenue,,,2747643715000,ifrs-full:PropertyPlantAndEquipment,3587198777000,ifrs-full:Assets,30393637000,ifrs-full:IntangibleAssetsOtherThanGoodwill,24860356000,ifrs-full:Goodwill,,,1613344383000,ifrs-full:Liabilities,CLP
930543,CONCHA Y TORO WINERY INC,Chile,2016,628572029000,ifrs-full:Revenue,412381871000,ifrs-full:CostOfSales,361938676000,ifrs-full:PropertyPlantAndEquipment,1015838586000,ifrs-full:Assets,40647715000,ifrs-full:IntangibleAssetsOtherThanGoodwill,26769828000,ifrs-full:Goodwill,,,498131966000,ifrs-full:Liabilities,CLP
930543,CONCHA Y TORO WINERY INC,Chile,2017,613515357000,ifrs-full:Revenue,412079217000,ifrs-full:CostOfSales,381736948000,ifrs-full:PropertyPlantAndEquipment,1056826587000,ifrs-full:Assets,43426623000,ifrs-full:IntangibleAssetsOtherThanGoodwill,31021819000,ifrs-full:Goodwill,,,511486336000,ifrs-full:Liabilities,CLP
930543,CONCHA Y TORO WINERY INC,Chile,2018,614128905000,ifrs-full:Revenue,409542596000,ifrs-full:CostOfSales,391263749000,ifrs-full:PropertyPlantAndEquipment,1146168107000,ifrs-full:Assets,47719373000,ifrs-full:IntangibleAssetsOtherThanGoodwill,69028561000,ifrs-full:Goodwill,,,574014863000,ifrs-full:Liabilities,CLP
931427,GAS TRANSPORTER OF THE SOUTH INC,Argentina,2016,14645510000,ifrs-full:Revenue,10025424000,ifrs-full:CostOfSales,5333344000,ifrs-full:PropertyPlantAndEquipment,8931332000,ifrs-full:Assets,,,,,,,6404954000,ifrs-full:Liabilities,ARS
931427,GAS TRANSPORTER OF THE SOUTH INC,Argentina,2017,30694588000,ifrs-full:Revenue,18360946000,ifrs-full:CostOfSales,34160708000,ifrs-full:PropertyPlantAndEquipment,44853427000,ifrs-full:Assets,,,,,,,19573838000,ifrs-full:Liabilities,ARS
931427,GAS TRANSPORTER OF THE SOUTH INC,Argentina,2018,71336882000,ifrs-full:Revenue,33902908000,ifrs-full:CostOfSales,59510863000,ifrs-full:PropertyPlantAndEquipment,95288446000,ifrs-full:Assets,,,,,,,47684540000,ifrs-full:Liabilities,ARS
931427,GAS TRANSPORTER OF THE SOUTH INC,Argentina,2019,99790386000,ifrs-full:Revenue,50089910000,ifrs-full:CostOfSales,101496521000,ifrs-full:PropertyPlantAndEquipment,130152205000,ifrs-full:Assets,,,,,,,64691087000,ifrs-full:Liabilities,ARS
931427,GAS TRANSPORTER OF THE SOUTH INC,Argentina,2020,164275443000,ifrs-full:Revenue,81049791000,ifrs-full:CostOfSales,149241162000,ifrs-full:PropertyPlantAndEquipment,378098311000,ifrs-full:Assets,,,,,,,183964125000,ifrs-full:Liabilities,ARS
931427,GAS TRANSPORTER OF THE SOUTH INC,Argentina,2021,539731171000,ifrs-full:Revenue,289121457000,ifrs-full:CostOfSales,292534643000,ifrs-full:PropertyPlantAndEquipment,1262820015000,ifrs-full:Assets,,,,,,,531303259000,ifrs-full:Liabilities,ARS
931427,GAS TRANSPORTER OF THE SOUTH INC,Argentina,2022,1115696199000,ifrs-full:Revenue,651289136000,ifrs-full:CostOfSales,917031971000,ifrs-full:PropertyPlantAndEquipment,2794531641000,ifrs-full:Assets,,,,,,,982396672000,ifrs-full:Liabilities,ARS
931427,GAS TRANSPORTER OF THE SOUTH INC,Argentina,2023,986052768000,ifrs-full:Revenue,620072661000,ifrs-full:CostOfSales,2162194240000,ifrs-full:PropertyPlantAndEquipment,3322617568000,ifrs-full:Assets,,,,,,,1459268884000,ifrs-full:Liabilities,ARS
931427,GAS TRANSPORTER OF THE SOUTH INC,Argentina,2024,1219766287000,ifrs-full:Revenue,575240137000,ifrs-full:CostOfSales,2384877108000,ifrs-full:PropertyPlantAndEquipment,3394598260000,ifrs-full:Assets,,,,,,,1161086081000,ifrs-full:Liabilities,ARS
932470,TELECOM ARGENTINA SA,Argentina,2016,53240000000,ifrs-full:Revenue,,,23165000000,ifrs-full:PropertyPlantAndEquipment,47914000000,ifrs-full:Assets,7592000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,28036000000,ifrs-full:Liabilities,ARS
932470,TELECOM ARGENTINA SA,Argentina,2017,65186000000,ifrs-full:Revenue,,,45701000000,ifrs-full:PropertyPlantAndEquipment,94070000000,ifrs-full:Assets,4635000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,31954000000,ifrs-full:Goodwill,,,39042000000,ifrs-full:Liabilities,ARS
932470,TELECOM ARGENTINA SA,Argentina,2018,,,,,231236000000,ifrs-full:PropertyPlantAndEquipment,571873000000,ifrs-full:Assets,91474000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,185295000000,ifrs-full:Goodwill,,,219723000000,ifrs-full:Liabilities,ARS
932470,TELECOM ARGENTINA SA,Argentina,2019,,,,,334903000000,ifrs-full:PropertyPlantAndEquipment,787097000000,ifrs-full:Assets,112388000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,252052000000,ifrs-full:Goodwill,,,365270000000,ifrs-full:Liabilities,ARS
932470,TELECOM ARGENTINA SA,Argentina,2020,,,,,484316000000,ifrs-full:PropertyPlantAndEquipment,1135163000000,ifrs-full:Assets,157019000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,380234000000,ifrs-full:Goodwill,,,548219000000,ifrs-full:Liabilities,ARS
932470,TELECOM ARGENTINA SA,Argentina,2021,,,,,878856000000,ifrs-full:PropertyPlantAndEquipment,2101802000000,ifrs-full:Assets,280724000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,2299612000000,ifrs-full:Goodwill,,,1030688000000,ifrs-full:Liabilities,ARS
932470,TELECOM ARGENTINA SA,Argentina,2022,,,,,2468820000000,ifrs-full:PropertyPlantAndEquipment,5384152000000,ifrs-full:Assets,793489000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,3355071000000,ifrs-full:Goodwill,,,2853801000000,ifrs-full:Liabilities,ARS
932470,TELECOM ARGENTINA SA,Argentina,2023,,,,,4947233000000,ifrs-full:PropertyPlantAndEquipment,11928224000000,ifrs-full:Assets,1973865000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,4422870000000,ifrs-full:Goodwill,,,7038495000000,ifrs-full:Liabilities,ARS
932470,TELECOM ARGENTINA SA,Argentina,2024,,,,,5696731000000,ifrs-full:PropertyPlantAndEquipment,14393744000000,ifrs-full:Assets,2494659000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,4436736000000,ifrs-full:Goodwill,,,7112817000000,ifrs-full:Liabilities,ARS
932470,TELECOM ARGENTINA SA,Argentina,2025,,,,,6789118000000,ifrs-full:PropertyPlantAndEquipment,16622552000000,ifrs-full:Assets,2671525000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,4443998000000,ifrs-full:Goodwill,,,9639244000000,ifrs-full:Liabilities,ARS
932782,MEXICAN PETROLEUM,Mexico,2016,1074093232000,ifrs-full:Revenue,865822221000,ifrs-full:CostOfSales,1667742248000,ifrs-full:PropertyPlantAndEquipment,2329886024000,ifrs-full:Assets,8639242000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,3562894171000,ifrs-full:Liabilities,MXN
932782,MEXICAN PETROLEUM,Mexico,2017,1397029719000,ifrs-full:Revenue,1004204880000,ifrs-full:CostOfSales,1436509326000,ifrs-full:PropertyPlantAndEquipment,2132002114000,ifrs-full:Assets,14678640000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,3634354499000,ifrs-full:Liabilities,MXN
932782,MEXICAN PETROLEUM,Mexico,2018,1681119150000,ifrs-full:Revenue,,,1402486084000,ifrs-full:PropertyPlantAndEquipment,2075197268000,ifrs-full:Assets,13720540000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,3534602700000,ifrs-full:Liabilities,MXN
932782,MEXICAN PETROLEUM,Mexico,2019,1401971185000,ifrs-full:Revenue,,,1277548562000,ifrs-full:PropertyPlantAndEquipment,1984247080000,ifrs-full:Assets,14584524000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,3915656382000,ifrs-full:Liabilities,MXN
932782,MEXICAN PETROLEUM,Mexico,2020,953661844000,ifrs-full:Revenue,,,1276129521000,ifrs-full:PropertyPlantAndEquipment,1928487928000,ifrs-full:Assets,22775784000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,4333214958000,ifrs-full:Liabilities,MXN
932782,MEXICAN PETROLEUM,Mexico,2021,1495628620000,ifrs-full:Revenue,,,1274532607000,ifrs-full:PropertyPlantAndEquipment,2052098171000,ifrs-full:Assets,20016146000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,4222098954000,ifrs-full:Liabilities,MXN
932782,MEXICAN PETROLEUM,Mexico,2022,2383388309000,ifrs-full:Revenue,,,1368750850000,ifrs-full:PropertyPlantAndEquipment,2245558044000,ifrs-full:Assets,30024934000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,4014380269000,ifrs-full:Liabilities,MXN
932782,MEXICAN PETROLEUM,Mexico,2023,1719937618000,ifrs-full:Revenue,,,1482322166000,ifrs-full:PropertyPlantAndEquipment,2303475336000,ifrs-full:Assets,20350819000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,3956454146000,ifrs-full:Liabilities,MXN
932782,MEXICAN PETROLEUM,Mexico,2024,1672672906000,ifrs-full:Revenue,,,1650532712000,ifrs-full:PropertyPlantAndEquipment,2208752583000,ifrs-full:Assets,17088277000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,4192528319000,ifrs-full:Liabilities,MXN
933267,IRSA INVESTMENTS & REPRESENTATIONS INC,Argentina,2015,12916000000,ifrs-full:Revenue,7036000000,ifrs-full:CostOfSales,24049000000,ifrs-full:PropertyPlantAndEquipment,,,,,,,,,,,ARS
933267,IRSA INVESTMENTS & REPRESENTATIONS INC,Argentina,2016,59669000000,ifrs-full:Revenue,35370000000,ifrs-full:CostOfSales,27113000000,ifrs-full:PropertyPlantAndEquipment,231242000000,ifrs-full:Assets,19000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,ARS
933267,IRSA INVESTMENTS & REPRESENTATIONS INC,Argentina,2017,78187000000,ifrs-full:Revenue,49112000000,ifrs-full:CostOfSales,31591000000,ifrs-full:PropertyPlantAndEquipment,526856000000,ifrs-full:Assets,19289000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,ARS
933267,IRSA INVESTMENTS & REPRESENTATIONS INC,Argentina,2018,28004000000,ifrs-full:Revenue,10461000000,ifrs-full:CostOfSales,31905000000,ifrs-full:PropertyPlantAndEquipment,678360000000,ifrs-full:Assets,,,,,,,,,ARS
933267,IRSA INVESTMENTS & REPRESENTATIONS INC,Argentina,2019,34868000000,ifrs-full:Revenue,14549000000,ifrs-full:CostOfSales,56670000000,ifrs-full:PropertyPlantAndEquipment,942054000000,ifrs-full:Assets,,,,,,,,,ARS
933267,IRSA INVESTMENTS & REPRESENTATIONS INC,Argentina,2020,45880000000,ifrs-full:Revenue,23204000000,ifrs-full:CostOfSales,14657000000,ifrs-full:PropertyPlantAndEquipment,365325000000,ifrs-full:Assets,,,,,,,,,ARS
933267,IRSA INVESTMENTS & REPRESENTATIONS INC,Argentina,2021,256980000000,ifrs-full:Revenue,97040000000,ifrs-full:CostOfSales,63996000000,ifrs-full:PropertyPlantAndEquipment,803667000000,ifrs-full:Assets,,,,,,,,,ARS
933267,IRSA INVESTMENTS & REPRESENTATIONS INC,Argentina,2022,462486000000,ifrs-full:Revenue,159559000000,ifrs-full:CostOfSales,52565000000,ifrs-full:PropertyPlantAndEquipment,2643849000000,ifrs-full:Assets,,,,,,,,,ARS
933267,IRSA INVESTMENTS & REPRESENTATIONS INC,Argentina,2023,458059000000,ifrs-full:Revenue,152304000000,ifrs-full:CostOfSales,50969000000,ifrs-full:PropertyPlantAndEquipment,3125471000000,ifrs-full:Assets,,,,,,,,,ARS
933267,IRSA INVESTMENTS & REPRESENTATIONS INC,Argentina,2024,468526000000,ifrs-full:Revenue,183736000000,ifrs-full:CostOfSales,54091000000,ifrs-full:PropertyPlantAndEquipment,3362069000000,ifrs-full:Assets,,,,,,,,,ARS
1001290,CREDICORP LTD,Peru,2016,16819000000,ifrs-full:Revenue,,,1551703000,ifrs-full:PropertyPlantAndEquipment,156435000000,ifrs-full:Assets,1324541000,ifrs-full:IntangibleAssetsOtherThanGoodwill,636149000,ifrs-full:Goodwill,,,136319000000,ifrs-full:Liabilities,PEN;USD
1001290,CREDICORP LTD,Peru,2017,17599000000,ifrs-full:Revenue,,,1509492000,ifrs-full:PropertyPlantAndEquipment,170472000000,ifrs-full:Assets,1342890000,ifrs-full:IntangibleAssetsOtherThanGoodwill,635975000,ifrs-full:Goodwill,,,148219000000,ifrs-full:Liabilities,PEN
1001290,CREDICORP LTD,Peru,2018,17995000000,ifrs-full:Revenue,,,1480702000,ifrs-full:PropertyPlantAndEquipment,177263000000,ifrs-full:Assets,1464372000,ifrs-full:IntangibleAssetsOtherThanGoodwill,591330000,ifrs-full:Goodwill,,,152997000000,ifrs-full:Liabilities,PEN
1001290,CREDICORP LTD,Peru,2019,19674000000,ifrs-full:Revenue,,,1428173000,ifrs-full:PropertyPlantAndEquipment,187859000000,ifrs-full:Assets,1666265000,ifrs-full:IntangibleAssetsOtherThanGoodwill,865822000,ifrs-full:Goodwill,,,161113000000,ifrs-full:Liabilities,PEN
1001290,CREDICORP LTD,Peru,2020,18415000000,ifrs-full:Revenue,,,1374875000,ifrs-full:PropertyPlantAndEquipment,237406000000,ifrs-full:Assets,1818398000,ifrs-full:IntangibleAssetsOtherThanGoodwill,820899000,ifrs-full:Goodwill,,,211961000000,ifrs-full:Liabilities,PEN
1001290,CREDICORP LTD,Peru,2021,19452000000,ifrs-full:Revenue,,,1308779000,ifrs-full:PropertyPlantAndEquipment,243443872000,ifrs-full:Assets,1913221000,ifrs-full:IntangibleAssetsOtherThanGoodwill,796859000,ifrs-full:Goodwill,,,216611348000,ifrs-full:Liabilities,PEN
1001290,CREDICORP LTD,Peru,2022,20919000000,ifrs-full:Revenue,,,1281098000,ifrs-full:PropertyPlantAndEquipment,235414157000,ifrs-full:Assets,2127216000,ifrs-full:IntangibleAssetsOtherThanGoodwill,772213000,ifrs-full:Goodwill,,,205818944000,ifrs-full:Liabilities,PEN
1001290,CREDICORP LTD,Peru,2023,25665000000,ifrs-full:Revenue,,,1357525000,ifrs-full:PropertyPlantAndEquipment,238840188000,ifrs-full:Assets,2427017000,ifrs-full:IntangibleAssetsOtherThanGoodwill,513458,ifrs-full:Goodwill,,,205733123000,ifrs-full:Liabilities,COP;PEN
1001290,CREDICORP LTD,Peru,2024,27472000000,ifrs-full:Revenue,,,1438609000,ifrs-full:PropertyPlantAndEquipment,256088940000,ifrs-full:Assets,2566796000,ifrs-full:IntangibleAssetsOtherThanGoodwill,722361000,ifrs-full:Goodwill,,,221111706000,ifrs-full:Liabilities,PEN
1001838,SOUTHERN COPPER CORP/,Peru,2016,5379800000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,3034100000,us-gaap:CostOfRevenue,8766500000,us-gaap:PropertyPlantAndEquipmentNet,13234300000,us-gaap:Assets,28000000,us-gaap:FiniteLivedIntangibleAssetsNet,41900000,us-gaap:Goodwill,,,,,USD
1001838,SOUTHERN COPPER CORP/,Peru,2017,6654500000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,3252800000,us-gaap:CostOfRevenue,9099600000,us-gaap:PropertyPlantAndEquipmentNet,13780100000,us-gaap:Assets,26100000,us-gaap:FiniteLivedIntangibleAssetsNet,41900000,us-gaap:Goodwill,,,,,USD
1001838,SOUTHERN COPPER CORP/,Peru,2018,7096700000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,3409000000,us-gaap:CostOfRevenue,9403800000,us-gaap:PropertyPlantAndEquipmentNet,14287600000,us-gaap:Assets,24800000,us-gaap:FiniteLivedIntangibleAssetsNet,41900000,us-gaap:Goodwill,,,,,USD
1001838,SOUTHERN COPPER CORP/,Peru,2019,7285600000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,3606400000,us-gaap:CostOfRevenue,9371000000,us-gaap:PropertyPlantAndEquipmentNet,16407400000,us-gaap:Assets,30500000,us-gaap:FiniteLivedIntangibleAssetsNet,41900000,us-gaap:Goodwill,,,,,USD
1001838,SOUTHERN COPPER CORP/,Peru,2020,7984900000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,3929800000,us-gaap:CostOfRevenue,9458700000,us-gaap:PropertyPlantAndEquipmentNet,16946500000,us-gaap:Assets,25400000,us-gaap:FiniteLivedIntangibleAssetsNet,41900000,us-gaap:Goodwill,,,,,USD
1001838,SOUTHERN COPPER CORP/,Peru,2021,10934100000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,3894400000,us-gaap:CostOfRevenue,9464400000,us-gaap:PropertyPlantAndEquipmentNet,18297600000,us-gaap:Assets,21000000,us-gaap:FiniteLivedIntangibleAssetsNet,41900000,us-gaap:Goodwill,,,,,USD
1001838,SOUTHERN COPPER CORP/,Peru,2022,10047900000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,4649100000,us-gaap:CostOfRevenue,9596600000,us-gaap:PropertyPlantAndEquipmentNet,17277400000,us-gaap:Assets,21400000,us-gaap:FiniteLivedIntangibleAssetsNet,41900000,us-gaap:Goodwill,,,,,USD
1001838,SOUTHERN COPPER CORP/,Peru,2023,9895800000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,4687700000,us-gaap:CostOfRevenue,9782900000,us-gaap:PropertyPlantAndEquipmentNet,16725300000,us-gaap:Assets,18500000,us-gaap:FiniteLivedIntangibleAssetsNet,41900000,us-gaap:Goodwill,,,,,USD
1001838,SOUTHERN COPPER CORP/,Peru,2024,11433400000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,4841400000,us-gaap:CostOfRevenue,9883300000,us-gaap:PropertyPlantAndEquipmentNet,18713500000,us-gaap:Assets,16000000,us-gaap:FiniteLivedIntangibleAssetsNet,41900000,us-gaap:Goodwill,,,,,USD
1001838,SOUTHERN COPPER CORP/,Peru,2025,13420000000,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,5359200000,us-gaap:CostOfRevenue,10272200000,us-gaap:PropertyPlantAndEquipmentNet,21381400000,us-gaap:Assets,15700000,us-gaap:FiniteLivedIntangibleAssetsNet,41900000,us-gaap:Goodwill,,,,,USD
