"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2012",10843.566,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2012",558.904,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2012",1145.092,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2012",995.028,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2012",1214.633,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2012",2168.551,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2012",24.155,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2012",1372.614,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2012",957.782,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2012",1857.07,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2012",549.737,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2011",10765.734,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2011",2718.626,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2011",5682.71,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2011",1837.748,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2011",526.65,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2011",10765.734,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2011",608.162,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2011",1121.508,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2011",988.955,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2011",1205.716,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2011",2225.618,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2011",29.637,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2011",1326.707,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2011",895.03,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2011",1837.748,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2011",526.65,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2010",10531.926,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2010",2644.124,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2010",4889.282,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2010",1885.57,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2010",1112.951,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2010",10531.926,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2010",590.486,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2010",1080.813,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2010",972.824,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2010",1133.791,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2010",2155.07,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2010",25.33,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2010",1001.218,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2010",573.872,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2010",1885.57,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2010",1112.951,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2009",10401.878,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2009",2620.351,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2009",4851.763,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2009",1879.821,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2009",1049.943,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2009",10401.878,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2009",614.034,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2009",1099.603,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2009",906.714,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2009",1144.792,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2009",2089.328,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2009",24.22,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2009",1033.051,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2009",560.372,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2009",1879.821,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2009",1049.943,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2008",10279.805,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2008",2554.706,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2008",4796.803,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2008",1838.741,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2008",1089.555,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2008",10279.805,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2008",611.159,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2008",1065.554,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2008",877.993,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2008",1105.21,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2008",2117.587,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2008",27.307,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2008",996.308,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2008",550.391,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2008",1838.741,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2008",1089.555,,,"I13:3888","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2006",9926.045,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2006",2307.348,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2006",4511.426,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2006",1938.649,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2006",1168.622,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2006",9926.045,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2006",526.306,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2006",923.363,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2006",857.68,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2006",1029.877,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2006",2042.711,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2006",33.544,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2006",902.124,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2006",503.17,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2006",1938.649,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2006",1168.622,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2005",9525.554,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2005",2179.609,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2005",4250.953,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2005",1931.885,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2005",1163.107,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2005",9525.554,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2005",485.323,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2005",869.52,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2005",824.766,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2005",891.822,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2005",1951.45,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2005",35.612,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2005",895.682,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2005",476.387,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2005",1931.885,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2005",1163.107,,,,"R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2004",9254.724,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2004",2239.35,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2004",4160.227,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2004",1837.498,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2004",1017.65,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2004",9254.724,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2004",471.646,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2004",960.854,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2004",806.85,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2004",758.816,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2004",2038.453,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2004",58.135,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2004",844.087,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2004",460.737,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2004",1837.498,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2004",1017.65,"B",,"I11:264","R1:3513_S4:33"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2003",8956.213,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2003",1881.476,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2003",4779.149,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2003",1746.396,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2003",549.192,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2003",8956.213,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2003",27.33,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2003",531.61,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2003",1322.536,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2003",818.431,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2003",1990.204,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2003",55.136,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2003",1278.107,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2003",637.271,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2003",1746.396,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_0","2003",26.058,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2003",523.134,,,"I11:266","S3:7_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2002",8016.067,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2002",2203.061,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2002",3927.775,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2002",1804.627,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2002",80.606,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2002",8016.067,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2002",420.383,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2002",495.996,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2002",1286.682,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2002",714.611,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2002",1367.336,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2002",140.656,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2002",1101.279,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2002",603.893,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2002",1804.627,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_0","2002",25.211,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2002",55.395,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2001",8143.391,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2001",2261.342,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2001",3998.609,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2001",1811.263,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2001",72.181,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2001",8143.391,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2001",507.812,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2001",480.994,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2001",1272.536,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2001",765.28,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2001",1348.951,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2001",105.277,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2001",1118.071,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2001",661.03,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2001",1811.263,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_0","2001",28.03,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2001",44.151,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2000",8261.723,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2000",2296.377,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2000",4062.339,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2000",1810.767,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2000",92.243,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2000",8261.723,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2000",550.511,,,,"S3:25_S4:33_T2:239"
"ARG","BA:150","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2000",469.937,,,,"S3:25_S4:33_T2:239"
